Id,Type,Question,Answer,Reference,Book,Chapter,Verse,StartVerse
2619,G,Who gladly makes his defense?,Paul,Acts 24:10,Acts,24,10,10
2620,G,For whom did the governor motion to speak?,Paul,Acts 24:10,Acts,24,10,10
2621,S,"Situation question: who said it, and to whom: ""You can easily verify that no more than twelve days ago I went up to Jerusalem to worship.""?",Paul said it to the governor [OR to Felix],Acts 24:11,Acts,24,11,11
2622,A,"According to Acts, chapter 24, verse 11, to where did I go up to worship?",Jerusalem,Acts 24:11,Acts,24,11,11
2623,A,"According to Acts, chapter 24, verse 11, why did I go up to Jerusalem?",To worship,Acts 24:11,Acts,24,11,11
2624,G,How can the governor verify that no more than twelve days ago Paul went up to Jerusalem to worship?,Easily,Acts 24:11,Acts,24,11,11
2625,G,Who did not find Paul stirring up a crowd in the synagogues or anywhere else in the city?,Paul's accusers,Acts 24:12,Acts,24,12,12
2626,G,With whom did Paul's accusers not find him arguing at the temple?,Anyone,Acts 24:12,Acts,24,12,12
2627,G,Whose accusers did not find him stirring up a crowd in the synagogues or anywhere else in the city?,Paul's,Acts 24:12,Acts,24,12,12
2628,G,Whose accusers did not find him arguing with anyone at the temple?,Paul's,Acts 24:12,Acts,24,12,12
2629,G,Who did not find Paul arguing with anyone at the temple?,Paul's accusers,Acts 24:12,Acts,24,12,12
2630,G,Who cannot prove to the governor the charges they are now making against Paul?,Paul's accusers,Acts 24:13,Acts,24,13,13
2631,X,"In Acts, chapter 24, who describes himself as a follower of the Way?",Paul,Acts 24:14,Acts,24,14,14
2632,A,"According to Acts, chapter 24, verse 14, what do they call the Way?",A sect,Acts 24:14,Acts,24,14,14
2633,A,"According to Acts, chapter 24, verse 14, what do they call a sect?",The Way,Acts 24:14,Acts,24,14,14
2634,A,"According to Acts, chapter 24, verse 14, of what am I a follower?",The Way,Acts 24:14,Acts,24,14,14
2635,G,Who believes everything that is in accordance with the Law and that is written in the Prophets?,Paul,Acts 24:14,Acts,24,14,14
2636,G,Who admits that he worships the God of our ancestors as a follower of the Way?,Paul,Acts 24:14,Acts,24,14,14
2637,G,Who has the same hope in God as these men themselves have?,Paul,Acts 24:15,Acts,24,15,15
2638,G,When does Paul strive to keep his conscience clear before God and man?,Always,Acts 24:16,Acts,24,16,16
2639,G,What does Paul strive always to keep clear before God and man?,His conscience,Acts 24:16,Acts,24,16,16
2640,G,Who strives always to keep his conscience clear before God and man?,Paul,Acts 24:16,Acts,24,16,16
2641,A,"According to Acts, chapter 24, verse 17, to where did I come?",Jerusalem,Acts 24:17,Acts,24,17,17
2642,G,To where did Paul come to bring his people gifts for the poor and to present offerings?,Jerusalem,Acts 24:17,Acts,24,17,17
2643,G,Who came to Jerusalem to bring his people gifts for the poor and to present offerings?,Paul,Acts 24:17,Acts,24,17,17
2644,A,"According to Acts, chapter 24, verse 18, in what was I not involved?",Any disturbance,Acts 24:18,Acts,24,18,18
2645,G,Who was ceremonially clean when they found him in the temple courts doing this?,Paul,Acts 24:18,Acts,24,18,18
2646,G,What will Felix decide when Lysias the commander comes?,Paul's case,Acts 24:22,Acts,24,22,22
2647,G,Under what did Felix order the centurion to keep Paul?,Guard,Acts 24:23,Acts,24,23,23
2648,X,"In Acts, chapter 24, whose wife was Jewish?",Felix's,Acts 24:24,Acts,24,24,24
2649,A,"According to Acts, chapter 24, verse 24, to whom did Felix listen?",Paul,Acts 24:24,Acts,24,24,24
2650,A,"According to Acts, chapter 24, verse 24, who spoke about faith in Christ Jesus?",Paul,Acts 24:24,Acts,24,24,24
2651,A,"According to Acts, chapter 24, verse 24, for whom did Felix send?",Paul,Acts 24:24,Acts,24,24,24
2652,G,Who was Felix's wife?,Drusilla,Acts 24:24,Acts,24,24,24
2653,S,"Situation question: who said it, and to whom: ""That's enough for now! You may leave. When I find it convenient, I will send for you.""?",Felix [OR The governor] said it to Paul,Acts 24:25,Acts,24,25,25
2654,A,"According to Acts, chapter 24, verse 25, who was afraid?",Felix,Acts 24:25,Acts,24,25,25
2655,G,"Who talked about righteousness, self-control and the judgment to come?",Paul,Acts 24:25,Acts,24,25,25
2656,G,For whom will Felix send when he finds it convenient?,Paul,Acts 24:25,Acts,24,25,25
2657,A,"According to Acts, chapter 24, verse 26, when did he send for Paul?",Frequently,Acts 24:26,Acts,24,26,26
2658,A,"According to Acts, chapter 24, verse 26, with whom did he talk?",Paul,Acts 24:26,Acts,24,26,26
2659,A,"According to Acts, chapter 24, verse 26, for whom did he send?",Paul,Acts 24:26,Acts,24,26,26
2660,G,For whom did Felix send frequently?,Paul,Acts 24:26,Acts,24,26,26
2661,G,Who wanted to grant a favor to the Jews?,Felix,Acts 24:27,Acts,24,27,27
2662,G,Who left Paul in prison?,Felix,Acts 24:27,Acts,24,27,27
2663,G,Whom did Felix leave in prison?,Paul,Acts 24:27,Acts,24,27,27
2664,G,Who was succeeded by Porcius Festus?,Felix,Acts 24:27,Acts,24,27,27
2665,A,"According to Acts, chapter 25, verse 1, who arrived in the province?",Festus,Acts 25:1,Acts,25,1,1
2666,A,"According to Acts, chapter 25, verse 1, who went up from Caesarea to Jerusalem?",Festus,Acts 25:1,Acts,25,1,1
2667,A,"According to Acts, chapter 25, verse 1, to where did Festus go?",Jerusalem,Acts 25:1,Acts,25,1,1
2668,G,Who went up from Caesarea to Jerusalem three days after arriving in the province?,Festus,Acts 25:1,Acts,25,1,1
2669,G,To where did Festus go up from Caesarea?,Jerusalem,Acts 25:1,Acts,25,1,1
2670,G,To where did the chief priests and the Jewish leaders request Festus to have Paul transferred?,Jerusalem,Acts 25:3,Acts,25,3,3
2671,A,"According to Acts, chapter 25, verse 4, where is Paul being held?",At Caesarea,Acts 25:4,Acts,25,4,4
2672,A,"According to Acts, chapter 25, verse 4, where am I myself going soon?",Caesarea,Acts 25:4,Acts,25,4,4
2673,G,"Who answered, ""Paul is being held at Caesarea, and I myself am going there soon.""?",Festus,Acts 25:4,Acts,25,4,4
2674,G,Who is being held at Caesarea?,Paul,Acts 25:4,Acts,25,4,4
2675,G,When is Festus himself going to Caesarea?,Soon,Acts 25:4,Acts,25,4,4
2676,A,"According to Acts, chapter 25, verse 6, how many days did Festus spend with them?",Eight or ten,Acts 25:6,Acts,25,6,6
2677,A,"According to Acts, chapter 25, verse 6, who ordered that Paul be brought before him?",Festus,Acts 25:6,Acts,25,6,6
2678,A,"According to Acts, chapter 25, verse 6, who went down to Caesarea?",Festus,Acts 25:6,Acts,25,6,6
2679,G,Who convened the court the next day?,Festus,Acts 25:6,Acts,25,6,6
2680,A,"According to Acts, chapter 25, verse 7, who came in?",Paul,Acts 25:7,Acts,25,7,7
2681,X,"Who said, ""I have done nothing wrong against the Jewish law or against the temple or against Caesar.""?",Paul,Acts 25:8,Acts,25,8,8
2682,A,"According to Acts, chapter 25, verse 8, against whom have I done nothing wrong?",Caesar,Acts 25:8,Acts,25,8,8
2683,A,"According to Acts, chapter 25, verse 8, what did Paul make?",His defense,Acts 25:8,Acts,25,8,8
2684,A,"According to Acts, chapter 25, verse 8, who made his defense?",Paul,Acts 25:8,Acts,25,8,8
2685,G,Who has done nothing wrong against Caesar?,Paul,Acts 25:8,Acts,25,8,8
2686,G,Who has done nothing wrong against the Jewish law?,Paul,Acts 25:8,Acts,25,8,8
2687,G,"Who made his defense: ""I have done nothing wrong against the Jewish law or against the temple or against Caesar.""?",Paul,Acts 25:8,Acts,25,8,8
2688,G,Who has done nothing wrong against the temple?,Paul,Acts 25:8,Acts,25,8,8
2689,S,"Situation question: who said it, and to whom: ""Are you willing to go up to Jerusalem and stand trial before me there on these charges?""",Festus said it to Paul,Acts 25:9,Acts,25,9,9
2690,G,Who was wishing to do the Jews a favor?,Festus,Acts 25:9,Acts,25,9,9
2691,G,"Who said to Paul, ""Are you willing to go up to Jerusalem and stand trial before me there on these charges?""",Festus,Acts 25:9,Acts,25,9,9
2692,G,"To whom did Festus say, ""Are you willing to go up to Jerusalem and stand trial before me there on these charges?""",Paul,Acts 25:9,Acts,25,9,9
2693,X,Who knows very well that Paul has not done any wrong to the Jews?,Festus,Acts 25:10,Acts,25,10,10
2694,S,"Situation question: who said it, and to whom: ""I am now standing before Caesar's court, where I ought to be tried.""?",Paul said it to Festus,Acts 25:10,Acts,25,10,10
2695,G,Before whose court is Paul now standing?,Caesar's,Acts 25:10,Acts,25,10,10
2696,A,"According to Acts, chapter 25, verse 10, where am I now standing?",Before Caesar's court,Acts 25:10,Acts,25,10,10
2697,G,Who ought to be tried before Caesar's court?,Paul,Acts 25:10,Acts,25,10,10
2698,G,Who is now standing before Caesar's court?,Paul,Acts 25:10,Acts,25,10,10
2699,G,Who has not done any wrong to the Jews?,Paul,Acts 25:10,Acts,25,10,10
2700,S,"Situation question: who said it, and to whom: ""But if the charges brought against me by these Jews are not true, no one has the right to hand me over to them. I appeal to Caesar!""?",Paul said it to Festus,Acts 25:11,Acts,25,11,11
2701,S,"Situation question: who said it, and to whom: ""If, however, I am guilty of doing anything deserving death, I do not refuse to die.""?",Paul said it to Festus,Acts 25:11,Acts,25,11,11
2702,A,"According to Acts, chapter 25, verse 11, to whom do I appeal?",Caesar,Acts 25:11,Acts,25,11,11
2703,G,Who appeals to Caesar?,Paul,Acts 25:11,Acts,25,11,11
2704,G,Who does not refuse to die if he is guilty of doing anything deserving death?,Paul,Acts 25:11,Acts,25,11,11
2705,A,"According to Acts, chapter 25, verse 12, to whom will you go?",Caesar,Acts 25:12,Acts,25,12,12
2706,A,"According to Acts, chapter 25, verse 12, to whom have you appealed?",Caesar,Acts 25:12,Acts,25,12,12
2707,A,"According to Acts, chapter 25, verse 12, who had conferred with his council?",Festus,Acts 25:12,Acts,25,12,12
2708,A,"According to Acts, chapter 25, verse 12, with whom had Festus conferred?",His council,Acts 25:12,Acts,25,12,12
2709,G,"Who declared: ""You have appealed to Caesar. To Caesar you will go!""?",Festus,Acts 25:12,Acts,25,12,12
2710,A,"According to Acts, chapter 25, verse 14, what were they spending there?",Many days,Acts 25:14,Acts,25,14,14
2711,G,Whom did Felix leave as a prisoner?,Paul,Acts 25:14,Acts,25,14,14
2712,G,Whose case did Festus discuss with the king?,Paul's,Acts 25:14,Acts,25,14,14
2713,G,Who left Paul as a prisoner?,Felix,Acts 25:14,Acts,25,14,14
2714,G,Who discussed Paul's case with the king?,Festus,Acts 25:14,Acts,25,14,14
2715,G,"Who said, ""There is a man here whom Felix left as a prisoner.""?",Festus,Acts 25:14,Acts,25,14,14
2716,A,"According to Acts, chapter 25, verse 15, to where did I go?",Jerusalem,Acts 25:15,Acts,25,15,15
2717,G,Who told them that it is not the Roman custom to hand over anyone before they have faced their accusers and have had an opportunity to defend themselves against the charges?,Festus,Acts 25:16,Acts,25,16,16
2718,G,Who did not delay the case?,Festus,Acts 25:17,Acts,25,17,17
2719,A,"According to Acts, chapter 25, verse 18, who got up to speak?",His accusers,Acts 25:18,Acts,25,18,18
2720,A,"According to Acts, chapter 25, verse 18, who did not charge him with any of the crimes I had expected?",His accusers,Acts 25:18,Acts,25,18,18
2721,G,Whom did his accusers not charge with any of the crimes Festus had expected?,Paul,Acts 25:18,Acts,25,18,18
2722,A,"According to Acts, chapter 25, verse 19, about what did they have some points of dispute with him?",Their own religion,Acts 25:19,Acts,25,19,19
2723,G,With whom did Paul's accusers have some points of dispute about their own religion?,Paul,Acts 25:19,Acts,25,19,19
2724,A,"According to Acts, chapter 25, verse 20, to where did I ask if he would be willing to go?",Jerusalem,Acts 25:20,Acts,25,20,20
2725,G,Who was at a loss how to investigate such matters?,Festus,Acts 25:20,Acts,25,20,20
2726,G,Who asked if Paul would be willing to go to Jerusalem and stand trial there on these charges?,Festus,Acts 25:20,Acts,25,20,20
2727,G,To where did Festus ask Paul if he would be willing to go and stand trial there on these charges?,Jerusalem,Acts 25:20,Acts,25,20,20
2728,G,Whom did Festus ask if he would be willing to go to Jerusalem and stand trial there on these charges?,Paul,Acts 25:20,Acts,25,20,20
2729,G,Who ordered Paul held until he could send him to Caesar?,Festus,Acts 25:21,Acts,25,21,21
2730,G,Whom did Festus order held until he could send him to Caesar?,Paul,Acts 25:21,Acts,25,21,21
2731,G,Who made his appeal to be held over for the Emperor's decision?,Paul,Acts 25:21,Acts,25,21,21
2732,S,"Situation question: who said it, and to whom: ""Tomorrow you will hear him.""?",Festus said it to Agrippa,Acts 25:22,Acts,25,22,22
2733,X,"In Acts, chapter 25, who also wanted to hear Paul himself?",(King) Agrippa,Acts 25:22,Acts,25,22,22
2734,A,"According to Acts, chapter 25, verse 22, who would like to hear this man himself?",Agrippa,Acts 25:22,Acts,25,22,22
2735,A,"According to Acts, chapter 25, verse 22, when will you hear him?",Tomorrow,Acts 25:22,Acts,25,22,22
2736,G,"Who said to Festus, ""I would like to hear this man myself.""?",Agrippa,Acts 25:22,Acts,25,22,22
2737,G,"To whom did Agrippa say, ""I would like to hear this man myself.""?",Festus,Acts 25:22,Acts,25,22,22
2738,G,Whom will Agrippa hear tomorrow?,Paul,Acts 25:22,Acts,25,22,22
2739,G,"Who replied, ""Tomorrow you will hear him.""?",Festus,Acts 25:22,Acts,25,22,22
2740,A,"According to Acts, chapter 25, verse 23, who was brought in?",Paul,Acts 25:23,Acts,25,23,23
2741,A,"According to Acts, chapter 25, verse 23, what did Agrippa and Bernice enter?",The audience room,Acts 25:23,Acts,25,23,23
2742,S,"Situation question: who said it, and about whom: ""The whole Jewish community has petitioned me about him in Jerusalem and here in Caesarea, shouting that he ought not to live any longer.""?",Festus said it about Paul,Acts 25:24,Acts,25,24,24
2743,G,About whom has the whole Jewish community petitioned Festus?,Paul,Acts 25:24,Acts,25,24,24
2744,G,Whom has the whole Jewish community petitioned about Paul?,Festus,Acts 25:24,Acts,25,24,24
2745,G,"Who said, ""King Agrippa, and all who are present with us, you see this man! The whole Jewish community has petitioned me about him in Jerusalem and here in Caesarea, shouting that he ought not to live any longer.""?",Festus,Acts 25:24,Acts,25,24,24
2746,X,"In Acts, chapter 25, who found Paul had done nothing deserving of death?",Festus,Acts 25:25,Acts,25,25,25
2747,A,"According to Acts, chapter 25, verse 25, to where did I decide to send him?",Rome,Acts 25:25,Acts,25,25,25
2748,A,"According to Acts, chapter 25, verse 25, to whom did he make his appeal?",The Emperor,Acts 25:25,Acts,25,25,25
2749,G,To where did Festus decide to send Paul?,Rome,Acts 25:25,Acts,25,25,25
2750,G,Whom did Festus find had done nothing deserving of death?,Paul,Acts 25:25,Acts,25,25,25
2751,X,"In Acts, chapter 26, who gave Paul permission to speak for himself?",Agrippa,Acts 26:1,Acts,26,1,1
2752,S,"Situation question: who said it, and to whom: ""You have permission to speak for yourself.""?",Agrippa said it to Paul,Acts 26:1,Acts,26,1,1
2753,G,With what did Paul motion?,His hand,Acts 26:1,Acts,26,1,1
2754,G,"To whom did Agrippa say, ""You have permission to speak for yourself.""?",Paul,Acts 26:1,Acts,26,1,1
2755,A,"According to Acts, chapter 26, verse 1, who began his defense?",Paul,Acts 26:1,Acts,26,1,1
2756,A,"According to Acts, chapter 26, verse 1, what did Paul begin?",His defense,Acts 26:1,Acts,26,1,1
2757,A,"According to Acts, chapter 26, verse 1, who motioned with his hand?",Paul,Acts 26:1,Acts,26,1,1
2758,G,"Who said to Paul, ""You have permission to speak for yourself.""?",Agrippa,Acts 26:1,Acts,26,1,1
2759,G,Who has permission to speak for himself?,Paul,Acts 26:1,Acts,26,1,1
2760,G,Who makes his defense against all the accusations of the Jews?,Paul,Acts 26:2,Acts,26,2,2
2761,G,Who considers himself fortunate to stand before King Agrippa?,Paul,Acts 26:2,Acts,26,2,2
2762,G,Before whom does Paul consider himself fortunate to stand as he makes his defense against all the accusations of the Jews?,King Agrippa,Acts 26:2,Acts,26,2,2
2763,A,"According to Acts, chapter 26, verse 3, what do I beg you to do?",Listen to me patiently,Acts 26:3,Acts,26,3,3
2764,G,How does Paul beg King Agrippa to listen to him?,Patiently,Acts 26:3,Acts,26,3,3
2765,G,Who begs King Agrippa to listen to him patiently?,Paul,Acts 26:3,Acts,26,3,3
2766,G,Whom does Paul beg to listen to him patiently?,King Agrippa,Acts 26:3,Acts,26,3,3
2767,X,"In Acts, chapter 26, who used to live as a Pharisee?",Paul,Acts 26:5,Acts,26,5,5
2768,A,"According to Acts, chapter 26, verse 5, how was I living?",As a Pharisee,Acts 26:5,Acts,26,5,5
2769,G,"Who conformed to the strictest sect of their religion, living as a Pharisee?",Paul,Acts 26:5,Acts,26,5,5
2770,G,Whom have the Jewish people known for a long time?,Paul,Acts 26:5,Acts,26,5,5
2771,G,Who is on trial because of his hope in what God has promised their ancestors?,Paul,Acts 26:6,Acts,26,6,6
2772,A,"According to Acts, chapter 26, verse 7, who are accusing me?",These Jews,Acts 26:7,Acts,26,7,7
2773,G,How do our twelve tribes serve God day and night?,Earnestly,Acts 26:7,Acts,26,7,7
2774,G,Whom do our twelve tribes earnestly serve day and night?,God,Acts 26:7,Acts,26,7,7
2775,X,"In Acts, chapter 26, what is not incredible for God to do?",Raise the dead,Acts 26:8,Acts,26,8,8
2776,X,"In Acts, chapter 26, whom does God raise?",The dead,Acts 26:8,Acts,26,8,8
2777,A,"According to Acts, chapter 26, verse 8, whom does God raise?",The dead,Acts 26:8,Acts,26,8,8
2778,G,Who raises the dead?,God,Acts 26:8,Acts,26,8,8
2779,G,Who too was convinced that he ought to do all that was possible to oppose the name of Jesus of Nazareth?,Paul,Acts 26:9,Acts,26,9,9
2780,G,Who put many of the Lord's people in prison on the authority of the chief priests?,Paul,Acts 26:10,Acts,26,10,10
2781,A,"According to Acts, chapter 26, verse 10, to what were many of the Lord's people put?",Death,Acts 26:10,Acts,26,10,10
2782,G,Who cast his vote against many of the Lord's people when they were put to death?,Paul,Acts 26:10,Acts,26,10,10
2783,G,What did Paul try to force many of the Lord's people to do?,Blaspheme,Acts 26:11,Acts,26,11,11
2784,A,"According to Acts, chapter 26, verse 11, what did I try to do?",Force them to blaspheme,Acts 26:11,Acts,26,11,11
2785,A,"According to Acts, chapter 26, verse 11, why did I go from one synagogue to another?",To have them punished,Acts 26:11,Acts,26,11,11
2786,G,Who was so obsessed with persecuting many of the Lord's people that he even hunted them down in foreign cities?,Paul,Acts 26:11,Acts,26,11,11
2787,G,Who even hunted many of the Lord's people down in foreign cities?,Paul,Acts 26:11,Acts,26,11,11
2788,G,Who tried to force many of the Lord's people to blaspheme?,Paul,Acts 26:11,Acts,26,11,11
2789,G,Who went many a time from one synagogue to another to have the Lord's people punished?,Paul,Acts 26:11,Acts,26,11,11
2790,A,"According to Acts, chapter 26, verse 12, to where was I going on one of these journeys?",Damascus,Acts 26:12,Acts,26,12,12
2791,G,Who was going to Damascus with the authority and commission of the chief priests?,Paul,Acts 26:12,Acts,26,12,12
2792,G,"Who saw a light from heaven, brighter than the sun, blazing around him and his companions?",Paul,Acts 26:13,Acts,26,13,13
2793,A,"According to Acts, chapter 26, verse 13, what did I see?",A light from heaven,Acts 26:13,Acts,26,13,13
2794,A,"According to Acts, chapter 26, verse 13, where was I?",On the road,Acts 26:13,Acts,26,13,13
2795,G,"In what did Paul hear a voice saying to him, ""Saul, Saul, why do you persecute me? It is hard for you to kick against the goads.""?",Aramaic,Acts 26:14,Acts,26,14,14
2796,A,"According to Acts, chapter 26, verse 15, what did I ask?","""Who are you, Lord?""",Acts 26:15,Acts,26,15,15
2797,A,"According to Acts, chapter 26, verse 15, whom are you persecuting?",Jesus (the Lord),Acts 26:15,Acts,26,15,15
2798,S,"Situation question: who said it, and to whom: ""I have appeared to you to appoint you as a servant and as a witness of what you have seen and will see of me.""?",Jesus (the Lord) said it to Paul [OR to Saul],Acts 26:16,Acts,26,16,16
2799,G,Who was not disobedient to the vision from heaven?,Paul,Acts 26:19,Acts,26,19,19
2800,X,Where did Paul first preach?,In Damascus,Acts 26:20,Acts,26,20,20
2801,A,"According to Acts, chapter 26, verse 20, to whom should they turn?",God,Acts 26:20,Acts,26,20,20
2802,G,"Who preached first to those in Damascus, then to those in Jerusalem and in all Judea, and then to the Gentiles?",Paul,Acts 26:20,Acts,26,20,20
2803,G,Who preached that they should repent and turn to God and demonstrate their repentance by their deeds?,Paul,Acts 26:20,Acts,26,20,20
2804,X,"In Acts, chapter 26, whom did some Jews seize in the temple courts and try to kill?",Paul,Acts 26:21,Acts,26,21,21
2805,A,"According to Acts, chapter 26, verse 21, who tried to kill me?",Some Jews,Acts 26:21,Acts,26,21,21
2806,A,"According to Acts, chapter 26, verse 21, who seized me?",Some Jews,Acts 26:21,Acts,26,21,21
2807,G,Who has helped Paul to this very day?,God,Acts 26:22,Acts,26,22,22
2808,G,What is Paul saying beyond what the prophets and Moses said would happen?,Nothing,Acts 26:22,Acts,26,22,22
2809,G,Who is saying nothing beyond what the prophets and Moses said would happen?,Paul,Acts 26:22,Acts,26,22,22
2810,G,Who testifies to small and great alike?,Paul,Acts 26:22,Acts,26,22,22
2811,A,"According to Acts, chapter 26, verse 23, who would bring the message of light to his own people and to the Gentiles?",The Messiah,Acts 26:23,Acts,26,23,23
2812,A,"According to Acts, chapter 26, verse 23, who would suffer?",The Messiah,Acts 26:23,Acts,26,23,23
2813,S,"Situation question: who said it, and to whom: ""Your great learning is driving you insane.""?",Festus said it to Paul,Acts 26:24,Acts,26,24,24
2814,X,What did Festus say Paul's great learning was doing?,Driving Paul insane,Acts 26:24,Acts,26,24,24
2815,X,Whom did Festus say was out of his mind?,Paul,Acts 26:24,Acts,26,24,24
2816,A,"According to Acts, chapter 26, verse 24, when did Festus interrupt Paul's defense?",At this point,Acts 26:24,Acts,26,24,24
2817,G,"Who shouted, ""You are out of your mind, Paul!""?",Festus,Acts 26:24,Acts,26,24,24
2818,G,Who interrupted Paul's defense?,Festus,Acts 26:24,Acts,26,24,24
2819,G,Whose defense did Festus interrupt?,Paul's,Acts 26:24,Acts,26,24,24
2820,A,"According to Acts, chapter 26, verse 25, who is most excellent?",Festus,Acts 26:25,Acts,26,25,25
2821,A,"According to Acts, chapter 26, verse 25, what am I not?",Insane,Acts 26:25,Acts,26,25,25
2822,A,"According to Acts, chapter 26, verse 25, what is what I am saying?",True and reasonable,Acts 26:25,Acts,26,25,25
2823,G,Who is not insane?,Paul,Acts 26:25,Acts,26,25,25
2824,A,"According to Acts, chapter 26, verse 26, where was it not done?",In a corner,Acts 26:26,Acts,26,26,26
2825,A,"According to Acts, chapter 26, verse 26, who is familiar with these things?",The king,Acts 26:26,Acts,26,26,26
2826,G,How can Paul speak to the king?,Freely,Acts 26:26,Acts,26,26,26
2827,G,Who is convinced that none of this has escaped the king's notice?,Paul,Acts 26:26,Acts,26,26,26
2828,G,Who can speak freely to the king?,Paul,Acts 26:26,Acts,26,26,26
2829,X,"In Acts, chapter 26, who believes the prophets?",King Agrippa,Acts 26:27,Acts,26,27,27
2830,X,Who knows that King Agrippa believes the prophets?,Paul,Acts 26:27,Acts,26,27,27
2831,S,"Situation question: who said it, and to whom: ""Do you think that in such a short time you can persuade me to be a Christian?""",Agrippa said it to Paul,Acts 26:28,Acts,26,28,28
2832,G,"Who said to Paul, ""Do you think that in such a short time you can persuade me to be a Christian?""",Agrippa,Acts 26:28,Acts,26,28,28
2833,G,"To whom did Agrippa say, ""Do you think that in such a short time you can persuade me to be a Christian?""",Paul,Acts 26:28,Acts,26,28,28
2834,S,"Situation question: who said it, and to whom: ""Short time or longI pray to God that not only you but all who are listening to me today may become what I am, except for these chains.""?",Paul said it to Agrippa,Acts 26:29,Acts,26,29,29
2835,A,"According to Acts, chapter 26, verse 31, what did they leave?",The room,Acts 26:31,Acts,26,31,31
2836,G,Who is not doing anything that deserves death or imprisonment?,Paul,Acts 26:31,Acts,26,31,31
2837,S,"Situation question: who said it, and to whom: ""This man could have been set free if he had not appealed to Caesar.""?",Agrippa said it to Festus,Acts 26:32,Acts,26,32,32
2838,G,"Who said to Festus, ""This man could have been set free if he had not appealed to Caesar.""?",Agrippa,Acts 26:32,Acts,26,32,32
2839,G,"To whom did Agrippa say, ""This man could have been set free if he had not appealed to Caesar.""?",Festus,Acts 26:32,Acts,26,32,32
2840,A,"According to Acts, chapter 27, verse 1, for where was it decided that we would sail?",Italy,Acts 27:1,Acts,27,1,1
2841,A,"According to Acts, chapter 27, verse 1, what was a centurion named?",Julius,Acts 27:1,Acts,27,1,1
2842,X,"In Acts, chapter 27, from where was a Macedonian named Aristarchus?",Thessalonica,Acts 27:2,Acts,27,2,2
2843,A,"According to Acts, chapter 27, verse 2, to where did we put out?",Sea,Acts 27:2,Acts,27,2,2
2844,G,From where did we board a ship about to sail for ports along the coast of the province of Asia?,Adramyttium,Acts 27:2,Acts,27,2,2
2845,G,Who was a Macedonian from Thessalonica?,Aristarchus,Acts 27:2,Acts,27,2,2
2846,A,"According to Acts, chapter 27, verse 3, where did we land the next day?",At Sidon,Acts 27:3,Acts,27,3,3
2847,A,"According to Acts, chapter 27, verse 3, who allowed Paul to go to his friends?",Julius,Acts 27:3,Acts,27,3,3
2848,G,To whom did Julius allow Paul to go?,His friends,Acts 27:3,Acts,27,3,3
2849,G,Who allowed Paul to go to his friends so they might provide for his needs?,Julius,Acts 27:3,Acts,27,3,3
2850,G,Whom did Julius allow to go to his friends?,Paul,Acts 27:3,Acts,27,3,3
2851,A,"According to Acts, chapter 27, verse 4, to where did we put out again?",Sea,Acts 27:4,Acts,27,4,4
2852,A,"According to Acts, chapter 27, verse 4, what were against us?",The winds,Acts 27:4,Acts,27,4,4
2853,G,Where was Myra?,In Lycia,Acts 27:5,Acts,27,5,5
2854,G,What was in Lycia?,Myra,Acts 27:5,Acts,27,5,5
2855,X,"In Acts, chapter 27, for where was an Alexandrian ship sailing?",Italy,Acts 27:6,Acts,27,6,6
2856,A,"According to Acts, chapter 27, verse 6, for where was an Alexandrian ship sailing?",Italy,Acts 27:6,Acts,27,6,6
2857,A,"According to Acts, chapter 27, verse 7, where did we have difficulty arriving?",Off Cnidus,Acts 27:7,Acts,27,7,7
2858,A,"According to Acts, chapter 27, verse 7, what did we make for many days?",Slow headway,Acts 27:7,Acts,27,7,7
2859,G,What is the lee of Crete opposite?,Salmone,Acts 27:7,Acts,27,7,7
2860,G,What did not allow us to hold our course?,The wind,Acts 27:7,Acts,27,7,7
2861,A,"According to Acts, chapter 27, verse 8, how did we move along the coast?",With difficulty,Acts 27:8,Acts,27,8,8
2862,G,What town is Fair Havens near?,Lasea,Acts 27:8,Acts,27,8,8
2863,X,What is the Day of Atonement also called?,Yom Kippur,Acts 27:9,Acts,27,9,9
2864,A,"According to Acts, chapter 27, verse 9, what had sailing already become?",Dangerous,Acts 27:9,Acts,27,9,9
2865,A,"According to Acts, chapter 27, verse 9, what had been lost?",Much time,Acts 27:9,Acts,27,9,9
2866,A,"According to Acts, chapter 27, verse 9, who warned them?",Paul,Acts 27:9,Acts,27,9,9
2867,G,What had already become dangerous because by now it was after the Day of Atonement?,Sailing,Acts 27:9,Acts,27,9,9
2868,G,"Who warned them, ""Men, I can see that our voyage is going to be disastrous and bring great loss to ship and cargo, and to our own lives also.""?",Paul,Acts 27:9-10,Acts,27,10-Sep,9
2869,A,"According to Acts, chapter 27, verse 10, what is our voyage going to be?",Disastrous,Acts 27:10,Acts,27,10,10
2870,G,What is going to bring great loss to ship and cargo and to our own lives also?,Our voyage,Acts 27:10,Acts,27,10,10
2871,G,"What is going to be disastrous and bring great loss to ship and cargo, and to our own lives also?",Our voyage,Acts 27:10,Acts,27,10,10
2872,X,Two-part answer: which directions did Phoenix face?,1) Southwest; 2) Northwest,Acts 27:12,Acts,27,12,12
2873,G,What was unsuitable to winter in?,The harbor,Acts 27:12,Acts,27,12,12
2874,G,"Who decided that we should sail on, hoping to reach Phoenix and winter there?",The majority,Acts 27:12,Acts,27,12,12
